DENSITY	POSITIONS	SUBPEAK_LENGTH
0		814
0		1920
0		1469
0		1647
0		1053
0		3332
0		2824
0		1850
0		1020
0		1033
0		2022
0		1159
0		1886
0		2042
0		794
0		2979
0.0147710487444609	514	677
0		724
0		889
0		1083
0		1169
0		1330
0		1644
0		915
0		697
0		830
0		949
0		2685
0		2025
0		1426
0		1005
0		1108
0		623
0		1357
0		1470
0		790
0		954
0		3340
0		1638
0		1307
0		1145
0		1838
0		2561
0		1090
0		1887
0		1844
0.00251382604323781	3311	3978
0		2596
0		1224
0		1869
0		944
0		1525
0.00684462696783025	1144	1461
0.0117924528301887	1	848
0		3826
0		2445
0		3656
0		862
0		2055
0		474
0		1046
0		2403
0		1238
0		2653
0		1637
0		645
0		1598
0		586
0		917
0		922
0		1070
0		899
0		978
0		1021
0		958
0.00654878847413229	1437	1527
0		729
0		2246
0		969
0		1709
0		1008
0		993
0		2016
0		1037
0		1877
0		1948
0		1825
0		2156
0		3270
0		932
0.004739336492891	2093	2110
0		1381
0		1056
0		1915
0		1283
0		1434
0		1428
0		1037
0		1009
0		4856
0		1453
0.012987012987013	26	770
0		1221
0		820
0		1214
0		1840
0.00413393964448119	1484	2419
0		854
0		1264
0		670
0		1154
0		961
0		1126
0		4344
0		724
0.00202757502027575	1491	4932
0		1013
0		778
0		1738
0		960
0		1209
0		1166
0		876
0		890
0		1312
0		1258
0		2614
0		1061
0		1842
0		777
0		694
0		1503
0		836
0		786
0		937
0.00370919881305638	415,1922	2696
0		574
0		2156
0		688
0		811
0		778
0		1761
0.00784313725490196	992	1275
0.00431406384814495	602	2318
0		934
0		2953
0		917
0		1759
0		1835
0		1974
0		1715
0.0116550116550117	521	858
0		1876
0		2640
0		1462
0		3443
0		693
0		1496
0		3275
0		1466
0		1334
0		1433
0		1363
0		768
0		1319
0.00803212851405622	442	1245
0		1404
0		1079
0		1241
0		1108
0		1041
0		1588
0		935
0		3468
0		1998
0		905
0		923
0		622
0		1953
0		1076
0		1113
0		1040
0		2984
0		1799
0		626
0		1453
0		1514
0		1127
0		1267
0		1887
0		1646
0		927
0		1958
0		758
0.00598444045481747	1341	1671
0		1124
0		1415
0		992
0		841
0		887
0.00823045267489712	305	1215
0		1892
0		3259
0		808
0		2088
0		1400
0.00345423143350604	1845	2895
0		4094
0		1872
0		1599
0		692
0		1077
0		2342
0		1650
0		1247
0		918
0		1387
0		1577
0		1311
0		1404
0		1337
0		3846
0		960
0		3179
0		904
0		953
0		1342
0		965
0		786
0		1382
0		1045
0		689
0		1205
0		1440
0		1071
0		2961
0		897
0		1090
0		1073
0		604
0		1371
0		908
0		1241
0		777
0		1146
0		1044
0		1127
0		994
0		3393
0		1863
0		2157
0		1085
0		1351
0		806
0		920
0		952
0		745
0		1156
0		1245
0		1528
0		1128
0		1980
0		1105
0		2486
0		1392
0		1046
0		1363
0		1066
0		1975
0		1039
0		3390
0		1571
0		2134
0		868
0.00712250712250712	349,1239	1404
0		2673
0		1354
0		1287
0.00323519896473633	739	3091
0		940
0		1113
0.00250438266967193	3058	3993
0		1084
0		1128
0		1428
0		1809
0		827
0		1847
0		1126
0		1068
0		855
0		1082
0		1895
0		968
0		1129
0		1936
0		734
0		931
0		901
0		1142
0		1353
0.00597014925373134	596	1675
0		1646
0		1185
0		2125
0		2846
0		1199
0		1101
0		2029
0		1250
0.007097232079489	932	1409
0		1484
0		1154
0		895
0		1848
0		1444
0		1181
0		730
0		1471
0		1261
0		1224
0		1239
0		2239
0		1015
0		1840
0		901
0		1538
0		1186
0		724
0		715
0		1042
0		1047
0		694
0		1599
0		1502
0		1057
0		1324
0		653
0		1784
0		1256
0		1554
0		788
0		4270
0		1729
0		1435
0		1587
0		895
0		1049
0		991
0		2001
0		1228
0		799
0		893
0		629
0		1472
0		3378
0		1340
0		1953
0		1395
0		1203
0		737
0		881
0		1910
0		545
0		1308
0		1119
0		981
0		1499
0		1349
0.00437636761487965	1164,1810	2285
0		1265
0		716
0.0111234705228031	863	899
0		1323
0		2045
0.00435161009573542	149	2298
0		983
0		1230
0		639
0		1070
0		1632
0		661
0		1784
0		995
0.00364564345607	697	2743
0		1304
0		1215
0		1831
0		1562
0		1856
0		1074
0		1145
0		1987
0		1092
0		1567
0		1146
0		1123
0		768
0		3409
0		1692
0		936
0		1006
0		1271
0		1171
0		1113
0		684
0		978
0		1163
0		1636
0		603
0		702
0		1095
0		1188
0		3067
0		2406
0.00524109014675052	736	1908
0		1121
0		661
0		1989
0		1220
0		1205
0		1298
0		2698
0		913
0		1592
0		745
0		938
0		801
0		3501
0		550
0		4721
0		1480
0.00914913083257091	302	1093
0		1442
0		846
0		1671
0.00436871996505024	463	2289
0		2262
0		2122
0		2331
0		1227
0		908
0		951
0		999
0		1458
0.00417536534446764	394	2395
0		1386
0		2033
0		1021
0		999
0		2024
0		530
0		2339
0		1574
0		2055
0		930
0		1343
0		2602
0		1672
0		1340
0		1181
0		966
0		835
0		2636
0		2152
0		1647
0		1087
0		1036
0		1529
0		1134
0		715
0		1484
0.00651890482398957	735	1534
0		1606
0		1837
0		1870
0		558
0		1082
0		945
0		2891
0		1588
0.00588928150765607	1591	1698
0		713
0		1369
0		2203
0		1664
0		1861
0		3708
0		1945
0		1233
0		2900
0		1581
0		1052
0		1027
0		2078
0		543
0		889
0		995
0		1397
0		1001
0		1102
0		4447
0		1556
0		1136
0		1612
0		485
0		600
0		1352
0		658
0		1881
0		887
0		3250
0		846
0		777
0		2152
0		952
0		785
0.0113636363636364	83	880
0		1449
0		2215
0		2076
0		957
0		2236
0		3556
0		2445
0		2088
0		2955
0		1613
0		1154
0		2632
0		828
0.00639386189258312	154	1564
0		1269
0		1830
0		1034
0		2850
0		1734
0		1336
0		1148
0		2307
0		2518
0		2778
0		1038
0.00864304235090752	674	1157
0		2562
0		2615
0		1215
0		1014
0		871
0		1523
0		936
0		1541
0.00675675675675676	379	1480
0		3059
0.010482180293501	85	954
0		803
0		811
0		837
0		1893
0		1000
0		1644
0		1461
0		1325
0		649
0		604
0		1545
0		1297
0		1064
0		1835
0		1208
0		1734
0		1008
0		1772
0		1463
0		915
0		983
0		1084
0		681
0		1828
0		1243
0		1140
0		1077
0		635
0		1360
0		881
0		2037
0		948
0		1770
0		914
0		1524
0		1902
0		2243
0		1734
0		1135
0		1046
0		1240
0		2522
0		1047
0		2272
0		5229
0		930
0		732
0		1702
0		880
0		1503
0		1040
0		1896
0		1512
0		3915
0		1013
0		2038
0		1017
0		874
0		2318
0		830
0		1269
0		1513
0		885
0		904
0		2170
0		1134
0		807
0		1356
0		1034
0		1239
0		3420
0		1518
0		2674
0		819
0		987
0		1240
0		2791
0		908
0		1421
0.00556792873051225	1643	1796
0		868
0		3229
0		807
0		933
0		864
0		878
0		827
0		992
0		1517
0		2331
0		944
0		848
0		852
0		1198
0		1331
0		1365
0		1339
0		2505
0		844
0		902
0		1583
0		1322
0		1101
0		1108
0		830
0		1071
0		1011
0		1412
0		1962
0		1404
0		1220
0		1206
0		1908
0		881
0		2092
0		896
0		1613
0		1183
0		1186
0		1274
0		1636
0		1440
0		3158
0		1282
0		1369
0		1278
0		3393
0		2717
0		2812
0		1740
0		1375
0		1588
0		580
0		1946
0		786
0		1724
0		1648
0		2020
0		1471
0		1200
0		2472
0		2368
0		942
0.00973709834469328	810	1027
0		1071
0		996
0		1186
0		1114
0		1943
0		1058
0		1645
0		1398
0		2611
0		724
0		892
0		1241
0		1205
0.00402252614641995	1187	2486
0		995
0		2998
0		1263
0		1574
0		1311
0		1460
0		3054
0		2437
0		1408
0.00308737264587836	3200	3239
0		1491
0		1525
0.0033178500331785	1533	3014
0		1265
0.00784929356357928	221	1274
0		655
0		943
0		1112
0		618
0		873
0.00581395348837209	1606	1720
0		1242
0		1785
0		788
0		1704
0		1992
0		1162
0		2052
0		869
0		606
0.00413736036408771	1293	2417
0		893
0		2544
0		986
0		842
0		1190
0		733
0		1651
0		774
0		885
0		1102
0		699
0		1903
0		994
0		893
0		1069
0		1677
0		1144
0		906
0		3467
0		2183
0		966
0		1123
0		1405
0		856
0		780
0		1695
0		1454
0		1083
0		1147
0		2278
0		2741
0		1453
0		660
0		1645
0		1204
0		1080
0		1825
0		1381
0		1513
0.00469924812030075	898	2128
0		937
0		602
0		1208
0.00290697674418605	2162	3440
0		821
0		1819
0		1696
0		937
0		2798
0		981
0		1191
0		2396
0		1734
0		1063
0		997
0		790
0		900
0		1659
0		1302
0		1491
0		2739
0		921
0		3518
0		1090
0		716
0		777
0		3266
0		3013
0		1003
0		1832
0		1055
0		765
0		712
0		1203
0		1911
0		1431
0		1109
0		1804
0		1167
0		1746
0		2170
0		2415
0.00562113546936481	987	1779
0		1198
0		849
0		672
0		1601
0		1039
0		904
0		639
0		998
0		1653
0		1180
0		2697
0		849
0		1220
0		1222
0		1934
0		2119
0		2785
0		1746
0		1234
0		2954
0		1378
0		999
0		606
0		2515
0		1038
0		1925
0		849
0		886
0		1558
0		902
0		639
0		729
0		1911
0		1055
0		1391
0		484
0		1043
0		907
0.00265463233342182	285	3767
0		1374
0		1258
0		777
0		1256
0		962
0		1029
0		3613
0		1186
0		837
0		867
0		1129
0		921
0		928
0		4247
0		990
0		1550
0		885
0		1416
0		1019
0		1134
0		1502
0		1451
0		533
0		1060
0		1602
0		1171
0		2424
0		3595
0		890
0		608
0		1733
0.00396039603960396	957,2083	2525
0		1229
0		1661
0		2120
0		1131
0		1606
0		986
0		934
0		1225
0		1731
0		980
0		2483
0		1004
0		1392
0		2650
0		1617
0		878
0		2027
0		4592
0		705
0		1190
0		828
0		1148
0		942
0		1264
0		1248
0		2089
0		864
0		2338
0		883
0		979
0.00499750124937531	1496	2001
0		2218
0		804
0		2158
0		700
0		1011
0		1280
0		1079
0		1269
0		886
0		679
0		1280
0.0015845349389954	1793	6311
0		643
0		1487
0		2363
0.0109170305676856	443	916
0		1790
0		1430
0		596
0		1272
0		938
0		2250
0		1071
0		862
0		1013
0		744
0		1207
0		1714
0		1306
0		1179
0		572
0		2362
0		717
0		2305
0		1348
0		1965
0		1144
0		1004
0		1217
0		1465
0		2146
0		965
0		1376
0		1075
0		1539
0		1271
0		724
0		1237
0		768
0		1301
0		1502
0		999
0		1482
0		867
0.0072992700729927	460	1370
0		1701
0		1162
0		791
0		1197
0		1358
0		916
0		889
0		1220
0		3355
0		1256
0		1464
0		765
0		2250
0		2486
0		1482
0		2005
0		569
0		814
0		1250
0		2695
0		1140
0		1651
0		882
0		1246
0		2339
0		1039
0		1858
0		1045
0		1358
0		1034
0		3044
0		1061
0		1054
0		2677
0.00904977375565611	10	1105
0		776
0		2767
0		4288
0		1005
0		1646
0		1247
0		1734
0.00819672131147541	919	1220
0		1679
0		942
0.0106044538706257	573	943
0		2395
0		1030
0		1063
0		1098
0		1406
0		1575
0		2102
0		1185
0		1202
0		1772
0		923
0		900
0		612
0.00263435194942044	1330	3796
0		3127
0		1299
0		1286
0		1365
0		1187
0		3871
0		1720
0		1339
0		1544
0		1227
0		1264
0		1223
0		2479
0		1693
0		980
0		2686
0.00733675715333822	1000	1363
0		1648
0		1154
0		825
0		2184
0		2597
0		944
0		1673
0		1050
0		1208
0		649
0		1486
0		866
0		1309
0		2831
0		1738
0		871
0		1068
0		1078
0		1072
0		1106
0		2123
0		1430
0		1361
0		1729
0		1839
0		1942
0.00358037952022914	913	2793
0		1244
0.00921658986175115	37	1085
0		1453
0		868
0		1583
0		726
0		1334
0		1143
0		1140
0		1022
0		1527
0		1566
0		1822
0		2038
0		1197
0		1118
0		927
0		2459
0		1137
0		1145
0		1050
0		875
0		1237
0		1446
0		2568
0		1193
0.00383141762452107	380,2145	2610
0		1437
0		2780
0		1775
0		1256
0		2449
0		1245
0		1499
0		990
0		961
0		998
0		746
0		1353
0		986
0		524
0		2541
0		730
0		867
0		2303
0		1922
0		1184
0		1046
0		567
0		872
0		2312
0		2280
0		726
0		1324
0		1581
0		1392
0		1121
0		1643
0		2318
0		985
0		4186
0		1117
0		2048
0.00766283524904215	1105	1305
0		1794
0		981
0		726
0		3419
0		1646
0		1197
0.00779423226812159	483	1283
0		984
0		1747
0		1194
0		1829
0.0085397096498719	68	1171
0.0022737608003638	3978	4398
0		2665
0		826
0		968
0		1332
0		1235
0		1325
0		1389
0		1179
0		1693
0		1291
0		1074
0		908
0.00638162093171666	802,973	1567
0		1186
0		971
0		970
0		877
0		2022
0		1482
0		1856
0		1476
0		1136
0		1768
0		1963
0		2326
0		2692
0		771
0		870
0		1609
0		2162
0		3000
0		1848
0		1165
0		1206
0		1510
0		1220
0		1005
0.00526592943654555	441	1899
0		799
0		1278
0		1241
0		2882
0		935
0.00434782608695652	1984	2300
0		1584
0		1947
0		1060
0		1255
0		763
0		1183
0.00819672131147541	700	1220
0		1577
0		1427
0.00478697941598851	635	2089
0		2200
0		993
0		1336
0		1061
0		1525
0		2064
0.00558971492453885	1543	1789
0		2020
0		1714
0		1155
0.00931098696461825	678	1074
0		881
0.00497265042267529	400	2011
0		982
0.00671140939597315	891	1490
0		1685
0		1113
0		1138
0.00347826086956522	700	2875
0		1583
0		962
0		1242
0		1821
0		1582
0		1603
0		1223
0		2076
0		1874
0		1675
0		1208
0		3231
0		3438
0		968
0		1370
0		2559
0		908
0		1070
0		930
0		1991
0		830
0		980
0		1829
0		2068
0		2262
0		1928
0		1202
0		1162
0		723
0		1127
0		865
0		1206
0		870
0		1300
0		978
0		1074
0		1108
0		1185
0		967
0		2250
0		949
0		1530
0		1683
0		2132
0		1882
0		1943
0		1411
0		1971
0		787
0		764
0		1106
0		736
0		1571
0		1184
0		1669
0		2846
0		2107
0.00491883915395967	540	2033
0		1184
0		696
0		1319
0		1209
0		1201
0		521
0		722
0		1460
0		1850
0		1370
0		3327
0		561
0		1179
0		684
0		1073
0		965
0		1208
0		1652
0		851
0		1015
0		1133
0		2769
0		893
0		1485
0		1519
0		1780
0		823
0		1260
0.00531914893617021	1191	1880
0		1841
0		1370
0		1051
0		1954
0		4375
0		2375
0.00768049155145929	349,580	1302
0		2099
0		1209
0		1636
0		663
0		1635
0.00768639508070715	633	1301
0		2069
0		3293
0		2476
0		843
0		1095
0		1696
0		1943
0		1035
0		815
0		827
0		1205
0		1616
0		597
0		3444
0		879
0		1048
0		1347
0		1228
0		1275
0		1389
0		856
0		1193
0		1318
0		2330
0		1241
0		2117
0		974
0		2002
0		1835
0		1406
0		983
0		1386
0		1382
0		755
0		2008
0		813
0		1426
0		1173
0		1428
0		998
0		603
0		1463
0		2618
0		2479
0		2419
0		1736
0		2194
0		897
0		840
0		875
0		1124
0		1065
0		1097
0.00418410041841004	45	2390
0		1714
0		1167
0		2348
0		1330
0		1971
0		1035
0		2021
0		782
0		2097
0		1363
0		1260
0		1001
0		1334
0		2081
0.0191570881226054	175	522
0		1226
0		1365
0		864
0.00969932104752667	995	1031
0		880
0		1132
0		1072
0		1858
0		830
0.0025516713447308	1262	3919
0		2102
0		765
0		2058
0		861
0		936
0		868
0		769
0		1958
0		849
0		870
0.00453926463912846	1954	2203
0		1556
0.00579710144927536	285	1725
0		2187
0		1657
0		1198
0		2193
0		1227
0		2050
0		1747
0		1344
0		731
0		963
0		1453
0		1877
0		844
0		1333
0		3358
0		755
0		2527
0		1197
0		982
0		1079
0		1235
0		942
0		1165
0		2063
0		1262
0		559
0		893
0		2192
0		1729
0		1647
0		1374
0		1781
0		1019
0		935
0		1434
0		1079
0		1074
0		1109
0		1998
0		618
0		2383
0		839
0		1008
0		1225
0		1084
0		1219
0		2032
0		1155
0		1636
0		1323
0		862
0		1283
0		1388
0		1958
0		1694
0		672
0		1136
0		2983
0		1071
0.00624219725343321	1512	1602
0.0077639751552795	1140	1288
0		570
0		1235
0		1864
0		1422
0		1502
0		2095
0		1219
0.00428816466552316	1741	2332
0		811
0		998
0.00911577028258888	306	1097
0.00626959247648903	706	1595
0		902
0		1532
0		1749
0.0142857142857143	145	700
0		1215
0		1057
0		2002
0		838
0		1626
0		1072
0		591
0		1739
0		1858
0		536
0		3407
0		981
0		968
0		2192
0.00958772770853308	171,808	1043
0		1378
0		961
0		1756
0		668
0		1803
0.00613873542050338	685	1629
0		884
0		1345
0		823
0		1258
0		1478
0		831
0		514
0		1474
0		725
0		1131
0		3086
0		1405
0		2724
0		1614
0		900
0		959
0		960
0		945
0		1570
0		874
0		856
0		1255
0		888
0		1817
0		2407
0		1512
0		1878
0		1049
0.00628535512256443	815	1591
0		978
0		628
0		1040
0		2067
0		1633
0		1024
0		1447
0		629
0		3107
0		2312
0		2268
0		2013
0		1450
0		851
0		700
0.00647249190938511	494	1545
0		1073
0		1351
0		687
0		1146
0		1183
0		2327
0		1350
0		1284
0		1169
0		1204
0		3170
0		1264
0		1294
0.00503778337531486	1121	1985
0		897
0		792
0		1037
0		1348
0		1261
0		630
0		907
0		1560
0		607
0		1237
0		1209
0		1042
0		1365
0		2246
0		1776
0		2322
0		2299
0		890
0		947
0		1428
0		1001
0		1069
0		1142
0		1259
0		1502
0		781
0		811
0.00506072874493927	624	1976
0		1519
0		1132
0.00403063280935107	2339	2481
0		2400
0		994
0		885
0		1068
0		2040
0		2191
0		1356
0		673
0		1219
0		1020
0		923
0		1842
0		1256
0		865
0		834
0.00967117988394584	138	1034
0		1181
0		1055
0		1209
0		1280
0		1072
0		925
0		1753
0		1405
0		1014
0		1778
0		593
0		1508
0		1216
0		4460
0		1988
0.00259672812256557	3793	3851
0		1171
0		877
0		1090
0		1418
0		1483
0		701
0		773
0		2028
0		1290
0		1097
0		1669
0		2000
0		959
0		1591
0		1195
0		1298
0		1026
0		1385
0		1506
0		1676
0		1107
0		1829
0		633
0		1236
0		4078
0		906
0		1233
0		1186
0		1898
0		800
0		1091
0		2314
0		911
0		1671
0		2971
0		1605
0		1714
0		947
0		1477
0		1096
0		1235
0		1074
0		1410
0		1126
0		1835
0.0034965034965035	224	2860
0		615
0		1949
0		1208
0		990
0		2270
0		693
0		3059
0		908
0		1967
0.00538213132400431	1269	1858
0		3638
0		1255
0		1806
0		554
0		1685
0		702
0		4440
0		820
0		1429
0		916
0		695
0		3002
0		923
0		2056
0		2277
0		1681
0		1479
0		1618
0		2009
0		1226
0		963
0		1295
0		877
0		1321
0		1178
0		888
0		866
0		599
0		1439
0		892
0.00638977635782748	517	1565
0		1417
0		1109
0		2034
0		1180
0		4127
0		1045
0		634
0.00786163522012579	801	1272
0		1213
0		1153
0		1622
0		1154
0		1292
0		1574
0		1033
0		2432
0		651
0		2507
0		3256
0		2332
0		870
0		952
0		2223
0		1241
0		850
0		3165
0		914
0		1091
0		753
0		1472
0		1081
0		937
0		2251
0		761
0.00405844155844156	1090	2464
0		896
0		1227
0		795
0		956
0		2368
0.00691085003455425	850	1447
0		814
0		1025
0		2266
0		751
0		923
0.00975609756097561	477	1025
0		993
0		1147
0		813
0		904
0		594
0		1399
0.00552181115405853	1377	1811
0		1280
0		1179
0		814
0		1335
0		2070
0		891
0		1182
0		1125
0		1726
0		1883
0		915
0		1628
0		1294
0		1079
0.00364298724954463	2010	2745
0		2321
0		892
0		1663
0		915
0		1896
0		4353
0		1046
0		1333
0		1199
0		2984
0.00628535512256443	1504	1591
0		702
0		1576
0		3787
0		827
0		1509
0		1083
0		654
0		656
0		1070
0		2485
0		772
0		1320
0		1162
0		1090
0		2337
0		866
0		1933
0		823
0		2969
0		2318
0		1405
0		1117
0		740
0.0109170305676856	19	916
0		2218
0		566
0		1278
0		953
0.00617283950617284	1440	1620
0		995
0		1132
0		2773
0		1048
0		1878
0		1248
0		3446
0		949
0.0093984962406015	963	1064
0.0141843971631206	179	705
0		1041
0		651
0		1030
0		1606
0		731
0		1057
0		1952
0		640
0		854
0		915
0		1902
0		809
0		914
0		1503
0		1554
0		1814
0		1101
0.00399042298483639	981	2506
0		1494
0		1479
0		2174
0		1459
0		3874
0		1042
0		1539
0		1365
0		2370
0		751
0		1032
0		839
0		1672
0		1162
0		2095
0		875
0		2066
0		658
0		922
0		1418
0		1020
0		776
0		2479
0		961
0		1102
0		974
0		778
0		628
0		705
0		1558
0.00526038926880589	424	1901
0		1776
0		1362
0		2854
0		1265
0		642
0		1463
0.00581057524694945	174	1721
0		2386
0.00836820083682008	1071	1195
0		1022
0		2313
0		1012
0		1268
0		780
0		730
0		972
0		1169
0		2336
0		915
0		1264
0		1155
0		785
0		1386
0		1075
0		1756
0		2290
0		1219
0		1334
0		1091
0		1861
0		979
0		1571
0		1382
0		979
0.00859845227858985	216	1163
0		1254
0		1368
0		1031
0		1504
0		1591
0		1548
0		1009
0		2690
0		1222
0		2459
0		1852
0		931
0		942
0		1089
0		2402
0		1495
0		1117
0		1125
0		861
0		2001
0.00555555555555556	662	1800
0		1588
0		1152
0		1621
0		2505
0		2192
0		910
0		991
0		1157
0.00859845227858985	947	1163
0.00462534690101758	763	2162
0		1259
0		3802
0		1346
0		826
0		1256
0		695
0		1909
0		1298
0		2667
0		747
0		1286
0		625
0		1386
0		3101
0		950
0		1919
0		1310
0		1145
0		904
0		1767
0		778
0		585
0		1870
0		1769
0		1428
0		1105
0		996
0		781
0		636
0		942
0		837
0		900
0		1382
0		7012
0		2518
0		767
0		803
0		2022
0		1080
0		1279
0		1666
0		1199
0		1106
0		883
0		2373
0		1198
0		1072
0		3039
0		954
0		1175
0		1970
0		2295
0		1925
0		1004
0		1201
0		1871
0		951
0		1819
0		841
0.00601684717208183	8	1662
0.00589622641509434	465	1696
0		1272
0		1287
0		1075
0		539
0		1676
0		1329
0		1069
0		2469
0		679
0		734
0		1195
0		1614
0		3238
0		2186
0		2118
0		973
0		2638
0		1101
0		1524
0		1967
0		869
0		1247
0		1178
0		1795
0		909
0		1000
0		1430
0		2915
0		1096
0		962
0		1670
0		1030
0		682
0		941
0		757
0		1332
0		927
0		995
0		590
0		1451
0		483
0		786
0		631
0		2316
0		2069
0		711
0		1055
0		2912
0		1419
0		1631
0		1600
0		1306
0		875
0		3029
0		1759
0		1735
0		1022
0		1185
0		1275
0		6586
0		1841
0		1493
0		1080
0.00475737392959087	1226	2102
0		2135
0		2398
0		1333
0		3459
0		3977
0		3214
0		1929
0		1198
0		883
0		1685
0		1867
0		1308
0		2203
0		1199
0		1344
0		934
0		1280
0		1941
0		698
0		758
0		1139
0		823
0		1486
0		1155
0		1150
0.00453926463912846	975	2203
0		1685
0		692
0		1277
0		564
0		2079
0		1264
0		999
0		825
0		1172
0		3655
0		974
0		1913
0		1099
0		1619
0		3214
0		936
0		669
0		1139
0		990
0		2087
0.0109289617486339	74	915
0		1625
0		912
0		1113
0		1747
0.00537923614846692	717	1859
0		1526
0		1363
0		1322
0		1871
0		1138
0		3815
0.011001100110011	468	909
0		1448
0		944
0		2391
0		1204
0		895
0		1585
0		1055
0		1229
0		1552
0		2144
0		1796
0		3444
0		1211
0		3386
0		1928
0		2717
0		656
0		1650
0		1274
0.00699300699300699	224	1430
0		3458
0		973
0		1325
0.00471698113207547	1458	2120
0		1452
0		1811
0		2624
0		1310
0		2134
0		873
0		946
0.00797448165869218	1227	1254
0		1509
0		1036
0		1971
0		1187
0		1300
0		778
0		965
0		1359
0		1027
0		1224
0		1872
0.00567214974475326	696	1763
0		809
0		1595
0		1473
0		1038
0		4188
0		896
0		1343
0		1193
0		773
0		2344
0		873
0		1357
0		874
0		1666
0		2215
0		1015
0		938
0		1004
0		955
0		881
0		1217
0.00630119722747322	205	1587
0		1695
0		1100
0		964
0		998
0		736
0		2347
0		1128
0		1129
0		850
0		837
0.0105374077976818	729	949
0		1296
0		1096
0		1133
0		1067
0		997
0		993
0		799
0		970
0		2127
0		1134
0		1289
0		2034
0		826
0.00561482313307131	425	1781
0		1168
0		1375
0.0127877237851662	356	782
0		2328
0.00672494956287828	484	1487
0		1478
0		1029
0.0099009900990099	642	1010
0		1163
0		997
0		919
0		2110
0		1229
0		999
0		629
0		915
0		2948
0		1880
0		686
0		2337
0		1060
0		1467
0		2414
0		909
0.0129366106080207	681	773
0		1644
0		2611
0		855
0		1169
0.00846023688663283	814	1182
0		573
0		1922
0		735
0		1676
0		1588
0		964
0		1317
0.00917431192660551	358	1090
0		1348
0		3588
0		1008
0		1268
0		879
0		1700
0		1488
0		920
0		1603
0		1435
0		966
0.00788643533123028	454	1268
0		1061
0.00427715996578272	8	2338
0		1777
0		2004
0		1157
0		990
0		1020
0.00418235048097031	790	2391
0		875
0		1872
0		1539
0		1288
0		1879
0		1414
0		1573
0		2113
0		1104
0		1123
0		1733
0.00676132521974307	377,1342	1479
0		1272
0		1712
0		3992
0		1473
0		1073
0		1332
0		1893
0		1338
0		608
0		1077
0		1119
0		1356
0		733
0.0116009280742459	573	862
0		2387
0		1377
0		1967
0		717
0		1407
0		2367
0		651
0		1254
0		501
0		1504
0		1475
